ENTRY            D0512   20180522                             D117D051200000001 
SUBENT        D0512001   20180522                             D117D051200100001 
BIB                 11         32                                 D051200100002 
TITLE      Competition of coalescence and "fireball" processes    D051200100003 
            in nonequilibrium emission of light charged particles D051200100004 
            from p + Au collisions                                D051200100005 
AUTHOR     (A.Budzanowski, M.Fidelus, D.Filges, F.Goldenbaum,     D051200100006 
            H.Hodde, L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,   D051200100007 
            St.Kliczewski, A.Kowalczyk, E.Kozik, P.Kulessa,       D051200100008 
            H.Machner, A.Magiera, B.Piskor-Ignatowicz, K.Pysz,    D051200100009 
            Z.Rudy, R.Siudak, M.Wojciechowski)                    D051200100010 
INSTITUTE  (3POLIFJ,3POLUJK,2GERJUL,2GERBON)                      D051200100011 
REFERENCE  (J,PR/C,78,024603,2008)                                D051200100012 
FACILITY   (SYNCY,2GERJUL) Synchrotron COSY                       D051200100013 
SAMPLE     Self-supporting Au target (300 ug/cm2 thick)           D051200100014 
DETECTOR   (TELES,SIBAR,CSICR) Telescopes consisting of Si        D051200100015 
            detectors of the following thicknesses:               D051200100016 
             50+400+6000 um (at 35 and 50 deg),                   D051200100017 
             50+400 um (at 80 deg),                               D051200100018 
             50+400+1000+2000 um (at 100 deg).                    D051200100019 
           Si telescope at 100 deg was also supplied with 7.5 cm  D051200100020 
            CsI scintillator detector standing outside the        D051200100021 
            scattering chamber.                                   D051200100022 
           At 15.6, 20, and 65 deg, the telescopes built of Si    D051200100023 
            detectors of the thickness of 90+1000+1000+90 um      D051200100024 
            each of them, with 7.5 cm CsI scintillator detectors  D051200100025 
            standing behind them are positioned outside the       D051200100026 
            chamber.                                              D051200100027 
MONITOR    (79-AU-197(P,X)4-BE-7,,SIG)                            D051200100028 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D051200100029 
STATUS     (TABLE) Data were received from Dr.A.Bubak             D051200100030 
           (APRVD) Entry approved by Dr.A.Bubak                   D051200100031 
HISTORY    (20080904C) SD                                         D051200100032 
           (20090520A) SD: EN: MeV - GeV                          D051200100033 
           (20180522U) On. AUTHOR corrected.                      D051200100034 
ENDBIB              32          0                                 D051200100035 
COMMON               1          3                                 D051200100036 
ERR-1                                                             D051200100037 
PER-CENT                                                          D051200100038 
 10.0                                                             D051200100039 
ENDCOMMON            3          0                                 D051200100040 
ENDSUBENT           39          0                                 D051200199999 
SUBENT        D0512002   20090717                             D068D051200200001 
BIB                  1          1                                 D051200200002 
REACTION   (79-AU-197(P,X)1-H-1,,DA/DE)                           D051200200003 
ENDBIB               1          0                                 D051200200004 
NOCOMMON             0          0                                 D051200200005 
DATA                 5        819                                 D051200200006 
EN         ANG        E          DATA       DATA-ERR              D051200200007 
        1.9        35.       51.5      0.618 1.3000E-02           D051200600475 
        1.9        35.       54.5      0.529 1.2000E-02           D051200600476 
        1.9        35.       57.5      0.479 1.2000E-02           D051200600477 
        1.9        35.       60.5      0.411 1.1000E-02           D051200600478 
        1.9        35.       63.5      0.377 1.0000E-02           D051200600479 
        1.9        35.       66.5     0.2996 9.1000E-03           D051200600480 
        1.9        35.       69.5     0.2769 8.8000E-03           D051200600481 
        1.9        35.       72.5     0.2341 8.0000E-03           D051200600482 
        1.9        35.       75.5     0.2354 8.1000E-03           D051200600483 
        1.9        35.       78.5     0.1937 7.6000E-03           D051200600484 
        1.9        35.       81.5     0.1679 6.8000E-03           D051200600485 
        1.9        35.       84.5     0.1494 6.4000E-03           D051200600486 
        1.9        35.       87.5     0.1477 6.4000E-03           D051200600487 
        1.9        35.       90.5     0.1392 6.2000E-03           D051200600488 
        1.9        35.       93.5     0.1331 6.4000E-03           D051200600489 
        1.9        35.       96.5     0.1134 8.1000E-03           D051200600490 
        1.9        35.       99.5 8.9900E-02 8.0000E-03           D051200600491 
        1.9        35.      102.5 6.7500E-02 9.3000E-03           D051200600492 
        1.9        35.      105.5 9.2000E-02 1.3000E-02           D051200600493 
        1.9        35.      108.5 7.9000E-02 1.3000E-02           D051200600494 
        1.9        35.      111.5 7.2000E-02 1.3000E-02           D051200600495 
        1.9        35.      114.5 6.9000E-02 1.2000E-02           D051200600496 
        1.9        35.      117.5 6.0000E-02 1.2000E-02           D051200600497 
        1.9        35.      120.5 7.1000E-02 1.3000E-02           D051200600498 
        1.9        50.        8.5      0.539 1.2000E-02           D051200600499 
        1.9        50.       11.5      1.412 1.9000E-02           D051200600500 
        1.9        50.       14.5      3.268 6.9000E-02           D051200600501 
        1.9        50.       17.5       5.94       0.11           D051200600502 
        1.9        50.       20.5       6.61       0.11           D051200600503 
        1.9        50.       23.5       5.23 1.0000E-01           D051200600504 
        1.9        50.       26.5      3.673 8.6000E-02           D051200600505 
        1.9        50.       29.5      3.043 7.0000E-02           D051200600506 
        1.9        50.       32.5      1.526 2.3000E-02           D051200600507 
        1.9        50.       35.5      1.418 2.0000E-02           D051200600508 
        1.9        50.       38.5      1.112 1.8000E-02           D051200600509 
        1.9        50.       41.5       0.94 1.6000E-02           D051200600510 
        1.9        50.       44.5       0.78 1.4000E-02           D051200600511 
        1.9        50.       47.5      0.644 1.3000E-02           D051200600512 
        1.9        50.       50.5      0.546 1.2000E-02           D051200600513 
        1.9        50.       53.5      0.476 1.1000E-02           D051200600514 
        1.9        50.       56.5      0.412 1.0000E-02           D051200600515 
        1.9        50.       59.5     0.3597 9.5000E-03           D051200600516 
        1.9        50.       62.5     0.3268 9.0000E-03           D051200600517 
        1.9        50.       65.5     0.2565 8.0000E-03           D051200600518 
        1.9        50.       68.5     0.2485 7.9000E-03           D051200600519 
        1.9        50.       71.5     0.2168 7.4000E-03           D051200600520 
        1.9        50.       74.5     0.1849 6.8000E-03           D051200600521 
        1.9        50.       77.5     0.1595 6.3000E-03           D051200600522 
        1.9        50.       80.5     0.1608 6.3000E-03           D051200600523 
        1.9        50.       83.5     0.1438 6.0000E-03           D051200600524 
        1.9        50.       86.5     0.1254 5.6000E-03           D051200600525 
        1.9        50.       89.5     0.1079 5.2000E-03           D051200600526 
        1.9        50.       92.5     0.1027 5.1000E-03           D051200600527 
        1.9        50.       95.5 8.6700E-02 4.6000E-03           D051200600528 
        1.9        50.       98.5 8.9000E-02 4.7000E-03           D051200600529 
        1.9        50.      101.5 8.5500E-02 5.9000E-03           D051200600530 
        1.9        50.      104.5 8.0500E-02 6.4000E-03           D051200600531 
        1.9        50.      107.5 5.9100E-02 6.0000E-03           D051200600532 
        1.9        50.      110.5 4.6400E-02 6.0000E-03           D051200600533 
        1.9        50.      113.5 4.4100E-02 7.5000E-03           D051200600534 
        1.9        50.      116.5 3.4900E-02 7.6000E-03           D051200600535 
        1.9        50.      119.5 3.4100E-02 8.0000E-03           D051200600536 
        1.9        65.       23.5      6.321 2.4000E-02           D051200600537 
        1.9        65.       26.5      4.415 2.0000E-02           D051200600538 
        1.9        65.       29.5      2.972 1.7000E-02           D051200600539 
        1.9        65.       32.5      2.099 2.6000E-02           D051200600540 
        1.9        65.       35.5       1.51 3.3000E-02           D051200600541 
        1.9        65.       38.5      1.142 2.9000E-02           D051200600542 
        1.9        65.       41.5      0.882 2.5000E-02           D051200600543 
        1.9        65.       44.5      0.731 2.3000E-02           D051200600544 
        1.9        65.       47.5      0.572 2.0000E-02           D051200600545 
        1.9        65.       50.5      0.474 1.9000E-02           D051200600546 
        1.9        65.       53.5      0.381 1.7000E-02           D051200600547 
        1.9        65.       56.5     0.2868 6.1000E-03           D051200600548 
        1.9        65.       59.5      0.302 1.2000E-02           D051200600549 
        1.9        65.       62.5      0.277 1.5000E-02           D051200600550 
        1.9        65.       65.5      0.233 1.3000E-02           D051200600551 
        1.9        65.       68.5      0.212 1.3000E-02           D051200600552 
        1.9        65.       71.5      0.185 1.2000E-02           D051200600553 
        1.9        65.       74.5      0.158 1.1000E-02           D051200600554 
        1.9        65.       77.5      0.151 1.1000E-02           D051200600555 
        1.9        65.       80.5     0.1186 9.6000E-03           D051200600556 
        1.9        65.       83.5 8.1700E-02 7.9000E-03           D051200600557 
        1.9        65.       86.5 8.3200E-02 8.0000E-03           D051200600558 
        1.9        65.       89.5 7.0100E-02 7.3000E-03           D051200600559 
        1.9        65.       92.5 5.4700E-02 6.5000E-03           D051200600560 
        1.9        65.       95.5 4.7800E-02 6.1000E-03           D051200600561 
        1.9        65.       98.5 3.5400E-02 5.2000E-03           D051200600562 
        1.9        65.      101.5 5.3200E-02 6.4000E-03           D051200600563 
        1.9        65.      104.5 3.7000E-02 5.3000E-03           D051200600564 
        1.9        65.      107.5 4.3100E-02 5.8000E-03           D051200600565 
        1.9        65.      110.5 3.5400E-02 5.2000E-03           D051200600566 
        1.9        65.      113.5 3.0000E-02 4.8000E-03           D051200600567 
        1.9        65.      116.5 3.0000E-02 4.8000E-03           D051200600568 
        1.9        65.      119.5 2.3100E-02 4.2000E-03           D051200600569 
        1.9        65.      122.5 2.0000E-02 3.9000E-03           D051200600570 
        1.9        65.      125.5 2.5400E-02 4.4000E-03           D051200600571 
        1.9        65.      128.5 1.6200E-02 3.5000E-03           D051200600572 
        1.9        65.      131.5 1.7700E-02 3.7000E-03           D051200600573 
        1.9        65.      134.5 1.5400E-02 3.4000E-03           D051200600574 
        1.9        65.      137.5 1.0800E-02 2.9000E-03           D051200600575 
        1.9        65.      140.5 1.5400E-02 3.4000E-03           D051200600576 
        1.9        65.      143.5 1.2300E-02 3.1000E-03           D051200600577 
        1.9        65.      146.5 1.2300E-02 3.1000E-03           D051200600578 
        1.9        65.      149.5 9.2000E-03 2.7000E-03           D051200600579 
        1.9        65.      152.5 1.0000E-02 2.8000E-03           D051200600580 
        1.9        65.      155.5 7.7000E-03 2.4000E-03           D051200600581 
        1.9        65.      158.5 1.3900E-02 3.3000E-03           D051200600582 
        1.9        65.      161.5 3.9000E-03 1.9000E-03           D051200600583 
        1.9        65.      164.5 6.9000E-03 2.3000E-03           D051200600584 
        1.9        65.      167.5 1.0800E-02 2.9000E-03           D051200600585 
        1.9        65.      170.5 5.4000E-03 2.0000E-03           D051200600586 
        1.9        65.      173.5 4.6000E-03 2.0000E-03           D051200600587 
        1.9        65.      176.5 4.6000E-03 1.9000E-03           D051200600588 
        1.9        65.      179.5 6.9000E-03 2.3000E-03           D051200600589 
        1.9        65.      182.5 3.9000E-03 1.7000E-03           D051200600590 
        1.9        65.      185.5 6.2000E-03 2.2000E-03           D051200600591 
        1.9        65.      188.5 6.9000E-03 2.3000E-03           D051200600592 
        1.9        65.      191.5 2.3000E-03 1.5000E-03           D051200600593 
        1.9        65.      194.5 5.4000E-03 2.0000E-03           D051200600594 
        1.9        65.      197.5 4.6000E-03 1.9000E-03           D051200600595 
        1.9        65.       200. 4.6000E-03 2.3000E-03           D051200600596 
        1.9        80.       13.5      3.273 3.0000E-02           D051200600597 
        1.9        80.       16.5      6.792 6.0000E-02           D051200600598 
        1.9        80.       19.5      8.278 6.8000E-02           D051200600599 
        1.9        80.       22.5      6.644 6.0000E-02           D051200600600 
        1.9        80.        25.      4.928 6.6000E-02           D051200600601 
        1.9       100.       10.5      1.159 1.4000E-02           D051200600602 
        1.9       100.       13.5      3.139 4.3000E-02           D051200600603 
        1.9       100.       16.5      6.192 8.3000E-02           D051200600604 
        1.9       100.       19.5      7.613 9.6000E-02           D051200600605 
        1.9       100.       22.5      6.065 8.6000E-02           D051200600606 
        1.9       100.       25.5      3.977 6.9000E-02           D051200600607 
        1.9       100.       28.5      2.711 5.4000E-02           D051200600608 
        1.9       100.       31.5      1.783 3.1000E-02           D051200600609 
        1.9       100.       34.5      1.186 1.4000E-02           D051200600610 
        1.9       100.       37.5      0.881 1.9000E-02           D051200600611 
        1.9       100.       40.5      0.631 2.5000E-02           D051200600612 
        1.9       100.       43.5      0.481 2.5000E-02           D051200600613 
        1.9       100.       46.5      0.363 2.2000E-02           D051200600614 
        1.9       100.       49.5      0.325 2.1000E-02           D051200600615 
        1.9       100.       52.5      0.272 1.9000E-02           D051200600616 
        1.9       100.       55.5      0.203 1.6000E-02           D051200600617 
        1.9       100.       58.5      0.169 1.5000E-02           D051200600618 
        1.9       100.       61.5       0.14 1.1000E-02           D051200600619 
        1.9       100.       64.5      0.105 4.2000E-03           D051200600620 
        1.9       100.       67.5 8.2700E-02 3.8000E-03           D051200600621 
        1.9       100.       70.5 7.7300E-02 3.6000E-03           D051200600622 
        1.9       100.       73.5 6.3100E-02 3.3000E-03           D051200600623 
        1.9       100.       76.5 5.4600E-02 3.1000E-03           D051200600624 
        1.9       100.       79.5 4.9800E-02 2.9000E-03           D051200600625 
        1.9       100.       82.5 4.0400E-02 2.6000E-03           D051200600626 
        1.9       100.       85.5 3.6800E-02 2.5000E-03           D051200600627 
        1.9       100.       88.5 3.3500E-02 2.4000E-03           D051200600628 
        1.9       100.       91.5 2.5100E-02 2.1000E-03           D051200600629 
        1.9       100.        94. 1.8600E-02 2.2000E-03           D051200600630 
        1.9       100.      107.5 1.0300E-02 1.3000E-03           D051200600631 
        1.9       100.      110.5 1.0800E-02 1.4000E-03           D051200600632 
        1.9       100.      113.5 6.7000E-03 1.1000E-03           D051200600633 
        1.9       100.      116.5 6.9000E-03 2.5000E-03           D051200600634 
        1.9       100.      119.5 5.7000E-03 2.4000E-03           D051200600635 
        1.9       100.      122.5 8.4000E-03 3.4000E-03           D051200600636 
        1.9       100.      125.5 2.7000E-03 2.7000E-03           D051200600637 
        1.9       100.      128.5 5.5000E-03 3.1000E-03           D051200600638 
        1.9       100.      130.5 1.2400E-02 7.1000E-03           D051200600639 
ENDDATA            633          0                                 D051200600640 
ENDSUBENT          639          0                                 D051200699999 
SUBENT        D0512007   20090609                             D068D051200700001 
BIB                  1          1                                 D051200700002 
REACTION   (79-AU-197(P,X)2-HE-6,,DA/DE)                          D051200700003 
ENDBIB               1          0                                 D051200700004 
NOCOMMON             0          0                                 D051200700005 
DATA                 5        288                                 D051200700006 
EN         ANG        E          DATA       DATA-ERR              D051200700007 
GEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D051200700008 
        1.2       15.6       26.5 5.9400E-02 3.6000E-03           D051200700009 
        1.2       15.6       29.5 4.8600E-02 3.9000E-03           D051200700010 
        1.2       15.6       32.5 3.9900E-02 2.7000E-03           D051200700011 
        1.2       15.6       35.5 2.3500E-02 2.1000E-03           D051200700012 
        1.2       15.6       38.5 2.2000E-02 2.0000E-03           D051200700013 
        1.2       15.6       41.5 2.1600E-02 4.2000E-03           D051200700014 
