EN         ANG        E          DATA       DATA-ERR              D801100200009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D801100200010 
 23.        120.       17.25      5.3341E-02  1.872E-02           D801100700263 
 23.        120.       17.75      1.7780E-02  1.045E-02           D801100700264 
 23.        120.       18.25      5.3341E-02  1.872E-02           D801100700265 
 23.        135.        4.25      1.8954E-02  8.729E-03           D801100700266 
 23.        135.        4.75      1.5163E-01  2.921E-02           D801100700267 
 23.        135.        5.25      1.3268E-01  2.676E-02           D801100700268 
 23.        135.        5.75      1.5542E-01  2.969E-02           D801100700269 
 23.        135.        6.25      1.8954E-01  3.396E-02           D801100700270 
 23.        135.        6.75      1.8954E-01  3.396E-02           D801100700271 
 23.        135.        7.25      1.4405E-01  2.824E-02           D801100700272 
 23.        135.        7.75      1.2509E-01  2.576E-02           D801100700273 
 23.        135.        8.25      1.1372E-01  2.424E-02           D801100700274 
 23.        135.        8.75      1.1751E-01  2.475E-02           D801100700275 
 23.        135.        9.25      1.0614E-01  2.321E-02           D801100700276 
 23.        135.        9.75      1.0993E-01  2.373E-02           D801100700277 
 23.        135.       10.25      1.4784E-01  2.872E-02           D801100700278 
 23.        135.       10.75      4.9279E-02  1.479E-02           D801100700279 
 23.        135.       11.25      5.3070E-02  1.534E-02           D801100700280 
 23.        135.       11.75      6.0662E-02  1.657E-02           D801100700281 
 23.        135.       12.25      4.5489E-02  1.405E-02           D801100700282 
 23.        135.       12.75      1.8954E-02  8.729E-03           D801100700283 
 23.        135.       13.25      6.8233E-02  1.775E-02           D801100700284 
 23.        135.       13.75      1.5163E-02  7.763E-03           D801100700285 
 23.        135.       14.25      2.6535E-02  1.045E-02           D801100700286 
 23.        135.       14.75      4.1698E-02  1.338E-02           D801100700287 
 23.        135.       15.25      3.4177E-02  1.198E-02           D801100700288 
 23.        135.       15.75      2.6535E-02  1.045E-02           D801100700289 
 23.        135.       16.25      4.1608E-02  1.338E-02           D801100700290 
 23.        135.       16.75      2.2744E-02  9.617E-03           D801100700291 
 23.        135.       17.25      7.5815E-03  5.425E-03           D801100700292 
 23.        135.       17.75      7.5815E-03  5.425E-03           D801100700293 
 23.        135.       18.25      1.8954E-02  8.729E-03           D801100700294 
 23.        150.        4.25      2.0522E-02  8.673E-03           D801100700295 
 23.        150.        4.75      1.1282E-01  2.323E-02           D801100700296 
 23.        150.        5.25      1.5062E-01  2.808E-02           D801100700297 
 23.        150.        5.75      1.7777E-01  3.147E-02           D801100700298 
 23.        150.        6.25      2.1106E-01  3.562E-02           D801100700299 
 23.        150.        6.75      2.0854E-01  3.521E-02           D801100700300 
 23.        150.        7.25      1.1966E-01  2.413E-02           D801100700301 
 23.        150.        7.75      1.2619E-01  2.502E-02           D801100700302 
 23.        150.        8.25      1.2307E-01  2.458E-02           D801100700303 
 23.        150.        8.75      1.3333E-01  2.591E-02           D801100700304 
 23.        150.        9.25      8.2050E-02  1.903E-02           D801100700305 
 23.        150.        9.75      8.2050E-02  1.903E-02           D801100700306 
 23.        150.       10.25      7.8631E-02  1.854E-02           D801100700307 
 23.        150.       10.75      6.1577E-02  1.601E-02           D801100700308 
 23.        150.       11.25      5.4700E-02  1.494E-02           D801100700309 
 23.        150.       11.75      6.8375E-02  1.704E-02           D801100700310 
 23.        150.       12.25      6.8375E-02  1.704E-02           D801100700311 
 23.        150.       12.75      5.1201E-02  1.437E-02           D801100700312 
 23.        150.       13.25      2.7350E-02  1.013E-02           D801100700313 
 23.        150.       13.75      3.0769E-02  1.080E-02           D801100700314 
 23.        150.       14.25      3.0769E-02  1.080E-02           D801100700315 
 23.        150.       14.75      6.8375E-03  4.893E-03           D801100700316 
 23.        150.       15.25      1.7094E-02  7.873E-03           D801100700317 
 23.        150.       15.75      2.3931E-02  9.421E-03           D801100700318 
 23.        150.       16.25      1.7094E-02  7.873E-03           D801100700319 
 23.        150.       16.75      1.7094E-02  7.873E-03           D801100700320 
 23.        150.       17.25      3.4187E-02  1.145E-02           D801100700321 
 34.         15.        5.25      8.0358E-01  1.369E-01           D801100700322 
 34.         15.        5.75      1.2981E+00  2.067E-01           D801100700323 
 34.         15.        6.25      2.0708E+00  3.150E-01           D801100700324 
 34.         15.        6.75      1.6690E+00  2.587E-01           D801100700325 
 34.         15.        7.25      1.8853E+00  2.690E-01           D801100700326 
 34.         15.        7.75      2.0708E+00  3.150E-01           D801100700327 
 34.         15.        8.25      1.9780E+00  3.020E-01           D801100700328 
 34.         15.        8.75      2.5034E+00  3.755E-01           D801100700329 
 34.         15.        9.25      3.0289E+00  4.488E-01           D801100700330 
 34.         15.        9.75      3.2143E+00  4.747E-01           D801100700331 
 34.         15.       10.25      3.2761E+00  4.833E-01           D801100700332 
 34.         15.       10.75      3.7397E+00  5.480E-01           D801100700333 
 34.         15.       11.25      3.6161E+00  5.307E-01           D801100700334 
 34.         15.       11.75      3.6161E+00  5.307E-01           D801100700335 
 34.         15.       12.25      4.8524E+00  7.031E-01           D801100700336 
 34.         15.       12.75      4.8833E+00  7.075E-01           D801100700337 
 34.         15.       13.25      5.4087E+00  7.807E-01           D801100700338 
 34.         15.       13.75      5.4396E+00  7.850E-01           D801100700339 
 34.         15.       14.25      5.3469E+00  7.721E-01           D801100700340 
 34.         15.       14.75      6.1504E+00  8.841E-01           D801100700341 
 34.         15.       15.25      5.9341E+00  8.539E-01           D801100700342 
 34.         15.       15.75      8.2830E+00  1.181E+00           D801100700343 
 34.         15.       16.25      7.6958E+00  1.099E+00           D801100700344 
 34.         15.       16.75      8.4066E+00  1.199E+00           D801100700345 
 34.         15.       17.25      9.9211E+00  1.410E+00           D801100700346 
 34.         15.       17.75      1.0045E+01  1.427E+00           D801100700347 
 34.         15.       18.25      1.0199E+01  1.448E+00           D801100700348 
 34.         15.       18.75      1.0477E+01  1.487E+00           D801100700349 
 34.         15.       19.25      1.1837E+01  1.677E+00           D801100700350 
 34.         15.       19.75      9.8593E+00  1.401E+00           D801100700351 
 34.         15.       20.25      1.0261E+01  1.457E+00           D801100700352 
 34.         15.       20.75      9.8902E+00  1.405E+00           D801100700353 
 34.         15.       21.25      9.5502E+00  1.358E+00           D801100700354 
 34.         15.       21.75      9.6120E+00  1.366E+00           D801100700355 
 34.         15.       22.25      9.5193E+00  1.354E+00           D801100700356 
 34.         15.       22.75      9.4884E+00  1.349E+00           D801100700357 
 34.         15.       23.25      9.6429E+00  1.371E+00           D801100700358 
 34.         15.       23.75      1.0663E+01  1.513E+00           D801100700359 
 34.         15.       24.25      1.1775E+01  1.668E+00           D801100700360 
 34.         15.       24.75      8.8393E+00  1.259E+00           D801100700361 
 34.         15.       25.25      8.9630E+00  1.276E+00           D801100700362 
 34.         15.       25.75      9.7974E+00  1.392E+00           D801100700363 
 34.         15.       26.25      6.3977E+00  9.185E-01           D801100700364 
 34.         15.       26.75      6.3050E+00  9.056E-01           D801100700365 
 34.         15.       27.25      5.9959E+00  8.626E-01           D801100700366 
 34.         15.       27.75      7.0776E+00  1.013E+00           D801100700367 
 34.         15.       28.25      5.0996E+00  7.376E-01           D801100700368 
 34.         15.       28.75      5.2232E+00  7.548E-01           D801100700369 
 34.         15.       29.25      5.0069E+00  7.247E-01           D801100700370 
 34.         15.       29.75      6.3050E+00  9.056E-01           D801100700371 
 34.         15.       30.25      8.8702E+00  1.265E+00           D801100700372 
 34.         15.       30.75      6.4904E+00  9.315E-01           D801100700373 
 34.         30.        5.25      3.2520E-01  5.754E-02           D801100700374 
 34.         30.        5.75      4.6457E-01  7.738E-02           D801100700375 
 34.         30.        6.25      9.4463E-01  1.448E-01           D801100700376 
 34.         30.        6.75      6.5040E-01  1.036E-01           D801100700377 
 34.         30.        7.25      8.5172E-01  1.318E-01           D801100700378 
 34.         30.        7.75      9.1366E-01  1.405E-01           D801100700379 
 34.         30.        8.25      8.2075E-01  1.275E-01           D801100700380 
 34.         30.        8.75      1.2234E+00  1.838E-01           D801100700381 
 34.         30.        9.25      1.0066E+00  1.535E-01           D801100700382 
 34.         30.        9.75      1.1459E+00  1.730E-01           D801100700383 
 34.         30.       10.25      1.0221E+00  1.557E-01           D801100700384 
 34.         30.       10.75      1.2543E+00  1.881E-01           D801100700385 
 34.         30.       11.25      1.0840E+00  1.643E-01           D801100700386 
 34.         30.       11.75      1.4711E+00  2.184E-01           D801100700387 
 34.         30.       12.25      1.5795E+00  2.335E-01           D801100700388 
 34.         30.       12.75      1.4092E+00  2.097E-01           D801100700389 
 34.         30.       13.25      1.7034E+00  2.508E-01           D801100700390 
 34.         30.       13.75      1.7344E+00  2.551E-01           D801100700391 
 34.         30.       14.25      1.9667E+00  2.875E-01           D801100700392 
 34.         30.       14.75      1.7654E+00  2.595E-01           D801100700393 
 34.         30.       15.25      1.8273E+00  2.681E-01           D801100700394 
